order_id,customer_id,order_date,ship_date,ship_mode,region_id,order_status
ORD007746,CUST05235,2022-03-04,2022-03-07,Same Day,7,Delivered
ORD007747,CUST06980,2022-12-14,2022-12-19,Second Class,6,Delivered
ORD007748,CUST00305,2024-08-31,2024-09-06,Same Day,3,Delivered
ORD007749,CUST07003,2024-08-20,2024-08-27,First Class,10,Delivered
ORD007750,CUST00750,2023-12-22,2023-12-24,First Class,5,Delivered
ORD007751,CUST09997,2022-06-27,2022-07-03,Same Day,5,Delivered
ORD007752,CUST05906,2024-03-16,2024-03-18,Standard Class,8,Delivered
ORD007753,CUST07282,2022-03-27,2022-04-01,First Class,1,Cancelled
ORD007754,CUST09316,2023-05-16,2023-05-18,Same Day,4,Delivered
ORD007755,CUST00404,2022-08-24,2022-08-31,Standard Class,10,Delivered
ORD007756,CUST08533,2023-03-07,2023-03-08,Same Day,9,Delivered
ORD007757,CUST05291,2024-12-08,2024-12-14,Standard Class,5,Cancelled
ORD007758,CUST06433,2023-05-14,2023-05-21,Same Day,7,Delivered
ORD007759,CUST08966,2022-05-18,2022-05-24,Standard Class,1,Delivered
ORD007760,CUST00010,2024-10-22,2024-10-28,Same Day,4,Delivered
ORD007761,CUST09687,2022-07-13,2022-07-18,First Class,2,Delivered
ORD007762,CUST08021,2022-05-12,2022-05-17,Second Class,5,Cancelled
ORD007763,CUST01445,2022-03-07,2022-03-11,Same Day,8,Delivered
ORD007764,CUST00300,2023-08-18,2023-08-21,Same Day,6,Cancelled
ORD007765,CUST07000,2024-10-27,2024-11-02,Standard Class,5,Cancelled
ORD007766,CUST09382,2024-10-13,2024-10-19,Standard Class,1,Delivered
ORD007767,CUST08735,2023-01-25,2023-01-30,First Class,10,Cancelled
ORD007768,CUST09479,2024-08-01,2024-08-02,Standard Class,4,Delivered
ORD007769,CUST07993,2022-05-12,2022-05-13,Standard Class,6,Delivered
ORD007770,CUST09662,2024-03-08,2024-03-12,Same Day,2,Delivered
ORD007771,CUST07473,2024-08-29,2024-09-03,Second Class,9,Delivered
ORD007772,CUST04370,2024-03-12,2024-03-17,Standard Class,4,Delivered
ORD007773,CUST09661,2024-02-05,2024-02-07,First Class,5,Delivered
ORD007774,CUST04759,2022-03-02,2022-03-05,First Class,4,Delivered
ORD007775,CUST01784,2023-09-26,2023-09-28,First Class,4,Delivered
ORD007776,CUST06714,2024-05-07,2024-05-13,First Class,2,Delivered
ORD007777,CUST06515,2022-02-20,2022-02-22,First Class,1,Delivered
ORD007778,CUST08292,2022-07-04,2022-07-08,Same Day,9,Delivered
ORD007779,CUST06221,2023-03-11,2023-03-13,Second Class,2,Delivered
ORD007780,CUST08844,2022-02-17,2022-02-19,First Class,9,Delivered
ORD007781,CUST09268,2024-09-01,2024-09-03,Standard Class,6,Delivered
ORD007782,CUST02839,2022-07-25,2022-07-28,Standard Class,10,Delivered
ORD007783,CUST02321,2024-04-15,2024-04-21,Second Class,1,Delivered
ORD007784,CUST06523,2024-08-04,2024-08-06,Standard Class,8,Cancelled
ORD007785,CUST04526,2022-07-01,2022-07-03,Second Class,1,Delivered
ORD007786,CUST05452,2023-06-13,2023-06-14,Same Day,9,Delivered
ORD007787,CUST07727,2022-05-03,2022-05-10,Second Class,8,Delivered
ORD007788,CUST00911,2023-07-24,2023-07-31,Standard Class,9,Delivered
ORD007789,CUST02976,2024-02-28,2024-03-03,Second Class,7,Cancelled
ORD007790,CUST08304,2023-05-31,2023-06-01,Same Day,6,Cancelled
ORD007791,CUST02702,2022-03-21,2022-03-22,Second Class,10,Delivered
ORD007792,CUST03658,2024-10-02,2024-10-03,First Class,10,Delivered
ORD007793,CUST06144,2023-12-11,2023-12-17,Second Class,5,Delivered
ORD007794,CUST00970,2024-08-30,2024-09-03,Same Day,10,Cancelled
ORD007795,CUST09753,2024-03-16,2024-03-20,Second Class,7,Delivered
ORD007796,CUST00726,2024-01-04,2024-01-06,First Class,7,Delivered
ORD007797,CUST07289,2023-08-06,2023-08-10,Same Day,5,Delivered
ORD007798,CUST04909,2023-12-12,2023-12-19,Same Day,4,Delivered
ORD007799,CUST04874,2023-09-12,2023-09-18,Standard Class,10,Delivered
ORD007800,CUST09070,2022-06-29,2022-07-01,Standard Class,3,Delivered
ORD007801,CUST09426,2023-09-14,2023-09-16,First Class,3,Delivered
ORD007802,CUST08209,2024-06-27,2024-06-30,Standard Class,2,Delivered
ORD007803,CUST07504,2024-01-07,2024-01-12,Second Class,1,Delivered
ORD007804,CUST02238,2024-02-28,2024-03-02,Second Class,8,Delivered
ORD007805,CUST06872,2022-10-11,2022-10-17,Standard Class,8,Delivered
ORD007806,CUST00881,2022-03-14,2022-03-20,Same Day,8,Delivered
ORD007807,CUST03379,2024-11-16,2024-11-18,Standard Class,7,Cancelled
ORD007808,CUST03249,2023-04-28,2023-05-05,Second Class,9,Cancelled
ORD007809,CUST01309,2024-11-07,2024-11-13,Same Day,3,Delivered
ORD007810,CUST09152,2023-11-24,2023-11-26,Standard Class,6,Delivered
ORD007811,CUST09766,2023-01-25,2023-01-29,Second Class,9,Cancelled
ORD007812,CUST00407,2022-07-20,2022-07-26,Standard Class,3,Delivered
ORD007813,CUST07410,2024-08-22,2024-08-29,Standard Class,5,Delivered
ORD007814,CUST04781,2022-05-18,2022-05-20,First Class,6,Delivered
ORD007815,CUST08684,2024-04-14,2024-04-16,Second Class,3,Cancelled
ORD007816,CUST06068,2022-08-24,2022-08-25,Same Day,6,Delivered
ORD007817,CUST01239,2022-06-09,2022-06-10,Standard Class,10,Delivered
ORD007818,CUST00150,2024-04-18,2024-04-22,Standard Class,2,Delivered
ORD007819,CUST04909,2024-11-07,2024-11-08,Same Day,2,Delivered
ORD007820,CUST04856,2023-05-02,2023-05-07,Standard Class,2,Delivered
ORD007821,CUST04645,2023-11-26,2023-12-03,Standard Class,4,Delivered
ORD007822,CUST06960,2023-11-28,2023-12-03,Standard Class,1,Cancelled
ORD007823,CUST05144,2022-03-22,2022-03-25,Second Class,1,Cancelled
ORD007824,CUST08056,2022-10-03,2022-10-09,Same Day,2,Cancelled
ORD007825,CUST08779,2024-11-24,2024-11-28,Second Class,1,Delivered
ORD007826,CUST06918,2024-06-29,2024-07-03,Second Class,7,Delivered
ORD007827,CUST02388,2023-06-04,2023-06-10,Same Day,5,Delivered
ORD007828,CUST09827,2023-05-19,2023-05-23,First Class,7,Cancelled
ORD007829,CUST00956,2022-12-05,2022-12-09,Same Day,10,Delivered
ORD007830,CUST01944,2022-02-08,2022-02-11,Same Day,10,Delivered
ORD007831,CUST03887,2023-03-24,2023-03-25,Second Class,6,Delivered
ORD007832,CUST07275,2022-02-25,2022-02-27,Same Day,7,Delivered
ORD007833,CUST08512,2022-03-11,2022-03-13,First Class,6,Delivered
ORD007834,CUST04591,2023-03-04,2023-03-09,Same Day,2,Delivered
ORD007835,CUST08088,2024-05-09,2024-05-14,Second Class,2,Cancelled
ORD007836,CUST07339,2023-05-23,2023-05-27,Second Class,4,Delivered
ORD007837,CUST01969,2022-04-30,2022-05-06,Standard Class,10,Delivered
ORD007838,CUST09460,2023-12-25,2024-01-01,Same Day,6,Delivered
ORD007839,CUST01787,2023-05-26,2023-05-27,Second Class,1,Cancelled
ORD007840,CUST08912,2023-04-03,2023-04-04,Standard Class,7,Delivered
ORD007841,CUST01875,2023-08-15,2023-08-20,Standard Class,1,Delivered
ORD007842,CUST07578,2022-02-11,2022-02-13,Second Class,6,Cancelled
ORD007843,CUST02826,2024-07-24,2024-07-31,Same Day,2,Delivered
ORD007844,CUST05069,2024-12-24,2024-12-30,Second Class,7,Delivered
ORD007845,CUST03116,2022-11-29,2022-12-03,First Class,9,Delivered
ORD007846,CUST03192,2022-10-28,2022-10-31,First Class,9,Delivered
ORD007847,CUST00118,2022-10-20,2022-10-25,First Class,8,Cancelled
ORD007848,CUST03460,2022-12-12,2022-12-18,Same Day,3,Delivered
ORD007849,CUST01728,2022-06-18,2022-06-22,Second Class,6,Delivered
ORD007850,CUST08738,2022-10-20,2022-10-23,First Class,6,Delivered
ORD007851,CUST08424,2023-11-21,2023-11-25,Same Day,1,Delivered
ORD007852,CUST03385,2024-03-13,2024-03-19,First Class,8,Delivered
ORD007853,CUST09795,2024-10-28,2024-11-04,Second Class,1,Delivered
ORD007854,CUST03921,2023-09-17,2023-09-18,Same Day,3,Delivered
ORD007855,CUST07185,2022-07-17,2022-07-19,Standard Class,7,Delivered
ORD007856,CUST06592,2023-04-20,2023-04-21,First Class,9,Delivered
ORD007857,CUST06727,2022-05-04,2022-05-11,First Class,2,Delivered
ORD007858,CUST02697,2024-05-25,2024-05-26,Standard Class,2,Delivered
ORD007859,CUST01742,2022-10-24,2022-10-31,Second Class,6,Delivered
ORD007860,CUST02504,2024-10-02,2024-10-09,Second Class,9,Cancelled
ORD007861,CUST04673,2023-09-30,2023-10-05,Second Class,7,Delivered
ORD007862,CUST05506,2022-09-21,2022-09-23,Standard Class,10,Delivered
ORD007863,CUST07654,2023-03-21,2023-03-24,Standard Class,4,Cancelled
ORD007864,CUST01738,2023-07-02,2023-07-04,First Class,2,Delivered
ORD007865,CUST09301,2024-08-21,2024-08-22,First Class,3,Delivered
ORD007866,CUST04356,2022-05-05,2022-05-12,Same Day,1,Delivered
ORD007867,CUST01957,2022-12-02,2022-12-06,Standard Class,1,Delivered
ORD007868,CUST07961,2023-08-18,2023-08-24,Same Day,2,Delivered
ORD007869,CUST04835,2023-06-29,2023-07-01,Standard Class,6,Delivered
ORD007870,CUST06805,2022-06-12,2022-06-14,Standard Class,10,Delivered
ORD007871,CUST05156,2024-01-30,2024-02-03,First Class,6,Delivered
ORD007872,CUST06065,2023-03-27,2023-03-30,Same Day,3,Delivered
ORD007873,CUST05742,2024-01-18,2024-01-19,First Class,3,Delivered
ORD007874,CUST00053,2022-05-21,2022-05-22,Same Day,2,Delivered
ORD007875,CUST09242,2023-09-18,2023-09-19,Second Class,3,Delivered
ORD007876,CUST06531,2023-08-16,2023-08-20,Second Class,10,Cancelled
ORD007877,CUST04827,2022-11-23,2022-11-26,Second Class,6,Delivered
ORD007878,CUST09910,2024-01-30,2024-02-05,First Class,8,Delivered
ORD007879,CUST04928,2024-06-02,2024-06-04,First Class,6,Delivered
ORD007880,CUST04091,2022-04-09,2022-04-11,Standard Class,10,Cancelled
ORD007881,CUST06203,2022-11-21,2022-11-26,Same Day,9,Delivered
ORD007882,CUST01300,2024-03-23,2024-03-27,Second Class,9,Delivered
ORD007883,CUST00679,2022-02-20,2022-02-23,Same Day,3,Delivered
ORD007884,CUST03588,2023-09-19,2023-09-26,First Class,2,Delivered
ORD007885,CUST03828,2022-11-07,2022-11-14,Standard Class,2,Delivered
ORD007886,CUST01807,2022-04-15,2022-04-21,Standard Class,4,Delivered
ORD007887,CUST04048,2024-03-07,2024-03-09,Same Day,9,Delivered
ORD007888,CUST06827,2024-04-15,2024-04-19,Same Day,8,Delivered
ORD007889,CUST08391,2023-07-19,2023-07-25,Standard Class,6,Delivered
ORD007890,CUST02758,2022-06-26,2022-06-28,Standard Class,10,Delivered
ORD007891,CUST06566,2023-06-05,2023-06-07,Standard Class,6,Cancelled
ORD007892,CUST03893,2022-04-24,2022-04-27,Same Day,5,Delivered
ORD007893,CUST06239,2023-06-11,2023-06-17,First Class,5,Delivered
ORD007894,CUST01247,2022-05-16,2022-05-22,Standard Class,7,Cancelled
ORD007895,CUST00734,2022-01-30,2022-02-04,First Class,4,Delivered
ORD007896,CUST06715,2023-04-15,2023-04-17,Standard Class,6,Delivered
ORD007897,CUST00542,2024-08-02,2024-08-03,First Class,1,Delivered
ORD007898,CUST04287,2023-07-22,2023-07-26,Same Day,4,Delivered
ORD007899,CUST05057,2022-10-16,2022-10-21,Standard Class,2,Delivered
ORD007900,CUST07951,2023-06-10,2023-06-16,Standard Class,6,Cancelled
ORD007901,CUST08299,2023-03-26,2023-03-29,Standard Class,6,Delivered
ORD007902,CUST03985,2022-08-13,2022-08-17,Standard Class,9,Delivered
ORD007903,CUST00626,2024-06-27,2024-06-30,Standard Class,7,Delivered
ORD007904,CUST03107,2022-07-30,2022-08-02,Standard Class,1,Delivered
ORD007905,CUST06826,2022-02-18,2022-02-24,Same Day,5,Delivered
ORD007906,CUST08803,2024-07-01,2024-07-06,Standard Class,4,Delivered
ORD007907,CUST09706,2022-03-08,2022-03-10,Second Class,8,Delivered
ORD007908,CUST03521,2024-11-12,2024-11-13,Standard Class,2,Delivered
ORD007909,CUST00378,2022-07-03,2022-07-07,First Class,5,Delivered
ORD007910,CUST08832,2024-08-05,2024-08-06,Standard Class,4,Delivered
ORD007911,CUST03023,2022-08-22,2022-08-23,Standard Class,7,Delivered
ORD007912,CUST01614,2024-03-06,2024-03-11,First Class,4,Cancelled
ORD007913,CUST06789,2022-06-07,2022-06-08,Same Day,1,Cancelled
ORD007914,CUST09647,2024-03-22,2024-03-29,Same Day,8,Delivered
ORD007915,CUST08665,2023-01-15,2023-01-18,Standard Class,3,Cancelled
ORD007916,CUST07888,2022-08-04,2022-08-08,Second Class,3,Cancelled
ORD007917,CUST08100,2023-11-01,2023-11-07,Standard Class,1,Delivered
ORD007918,CUST09721,2022-09-21,2022-09-26,First Class,2,Cancelled
ORD007919,CUST03830,2024-05-18,2024-05-25,Standard Class,9,Delivered
ORD007920,CUST05199,2024-01-31,2024-02-02,Same Day,8,Cancelled
ORD007921,CUST07185,2024-09-19,2024-09-24,Standard Class,6,Delivered
ORD007922,CUST06938,2022-09-09,2022-09-10,Same Day,10,Delivered
ORD007923,CUST03398,2022-06-26,2022-06-29,First Class,1,Delivered
ORD007924,CUST04981,2022-10-24,2022-10-31,Second Class,7,Cancelled
ORD007925,CUST07309,2024-06-01,2024-06-06,Same Day,9,Cancelled
ORD007926,CUST07658,2022-01-21,2022-01-22,Second Class,9,Delivered
ORD007927,CUST00194,2024-03-30,2024-04-06,First Class,2,Delivered
ORD007928,CUST06948,2024-10-12,2024-10-17,First Class,1,Delivered
ORD007929,CUST03454,2024-09-12,2024-09-13,Second Class,5,Delivered
ORD007930,CUST01151,2022-01-06,2022-01-08,Standard Class,2,Delivered
ORD007931,CUST07883,2023-12-31,2024-01-04,Standard Class,2,Delivered
ORD007932,CUST07738,2022-01-26,2022-02-01,First Class,10,Delivered
ORD007933,CUST04105,2024-10-29,2024-10-31,First Class,7,Delivered
ORD007934,CUST02493,2023-08-17,2023-08-19,Standard Class,2,Delivered
ORD007935,CUST02104,2022-04-01,2022-04-03,Second Class,10,Delivered
ORD007936,CUST00843,2023-12-13,2023-12-16,Second Class,6,Cancelled
ORD007937,CUST03250,2022-06-17,2022-06-19,First Class,5,Cancelled
ORD007938,CUST07650,2022-11-25,2022-12-01,Standard Class,3,Delivered
ORD007939,CUST05136,2024-03-09,2024-03-15,Same Day,4,Delivered
ORD007940,CUST04713,2022-06-24,2022-06-27,Same Day,1,Cancelled
ORD007941,CUST07335,2024-06-06,2024-06-07,Same Day,7,Delivered
ORD007942,CUST02409,2024-09-20,2024-09-21,First Class,4,Delivered
ORD007943,CUST09208,2024-04-09,2024-04-15,Second Class,5,Delivered
ORD007944,CUST07468,2023-08-30,2023-09-04,First Class,2,Delivered
ORD007945,CUST08575,2024-09-29,2024-10-04,Standard Class,1,Delivered
ORD007946,CUST02425,2024-11-09,2024-11-11,Same Day,10,Cancelled
ORD007947,CUST00864,2023-05-03,2023-05-07,Same Day,4,Delivered
ORD007948,CUST09948,2022-05-25,2022-05-29,Second Class,2,Delivered
ORD007949,CUST02909,2023-11-21,2023-11-26,Same Day,9,Delivered
ORD007950,CUST08742,2023-04-23,2023-04-25,First Class,10,Cancelled
ORD007951,CUST05215,2023-04-16,2023-04-19,Standard Class,2,Cancelled
ORD007952,CUST00912,2022-06-08,2022-06-14,Same Day,6,Delivered
ORD007953,CUST01538,2023-10-05,2023-10-11,Second Class,9,Delivered
ORD007954,CUST06804,2022-12-17,2022-12-19,Second Class,10,Delivered
ORD007955,CUST05560,2024-02-16,2024-02-23,Second Class,5,Cancelled
ORD007956,CUST02463,2022-04-08,2022-04-11,Standard Class,5,Delivered
ORD007957,CUST06227,2023-10-11,2023-10-13,Same Day,10,Delivered
ORD007958,CUST08286,2023-01-30,2023-02-06,First Class,2,Delivered
ORD007959,CUST09451,2024-10-27,2024-10-31,First Class,1,Delivered
ORD007960,CUST07629,2024-11-20,2024-11-27,Standard Class,9,Delivered
ORD007961,CUST07650,2022-06-15,2022-06-21,Standard Class,8,Cancelled
ORD007962,CUST05940,2024-05-08,2024-05-09,First Class,6,Delivered
ORD007963,CUST08528,2024-05-25,2024-05-26,Same Day,1,Delivered
ORD007964,CUST06773,2022-06-14,2022-06-16,First Class,2,Delivered
ORD007965,CUST01040,2023-01-14,2023-01-15,Same Day,4,Delivered
ORD007966,CUST09881,2024-07-01,2024-07-05,Standard Class,4,Cancelled
ORD007967,CUST07304,2023-09-27,2023-10-03,Second Class,6,Delivered
ORD007968,CUST04425,2024-02-22,2024-02-27,Second Class,2,Delivered
ORD007969,CUST09858,2022-09-23,2022-09-28,First Class,4,Delivered
ORD007970,CUST01673,2023-05-30,2023-06-06,First Class,4,Delivered
ORD007971,CUST09438,2022-07-13,2022-07-19,First Class,3,Cancelled
ORD007972,CUST06546,2024-08-02,2024-08-04,Second Class,3,Delivered
ORD007973,CUST03903,2022-08-07,2022-08-10,Standard Class,1,Delivered
ORD007974,CUST08883,2023-04-04,2023-04-05,Standard Class,5,Delivered
ORD007975,CUST00549,2023-03-30,2023-03-31,Standard Class,3,Delivered
ORD007976,CUST07352,2022-04-03,2022-04-06,First Class,5,Cancelled
ORD007977,CUST01439,2024-06-12,2024-06-17,Same Day,2,Delivered
ORD007978,CUST05270,2023-12-08,2023-12-13,Standard Class,9,Delivered
ORD007979,CUST09509,2024-04-25,2024-05-02,Standard Class,8,Delivered
ORD007980,CUST07751,2024-11-07,2024-11-10,Standard Class,3,Cancelled
ORD007981,CUST09855,2022-08-17,2022-08-22,Second Class,8,Delivered
ORD007982,CUST09911,2023-09-15,2023-09-16,Same Day,9,Delivered
ORD007983,CUST03460,2023-05-06,2023-05-08,Standard Class,7,Delivered
ORD007984,CUST07380,2023-12-09,2023-12-15,Same Day,2,Delivered
ORD007985,CUST02147,2023-12-30,2024-01-02,Second Class,1,Delivered
ORD007986,CUST07269,2022-09-22,2022-09-29,Same Day,2,Cancelled
ORD007987,CUST00452,2024-07-24,2024-07-30,Standard Class,2,Delivered
ORD007988,CUST09029,2024-12-29,2024-12-30,First Class,6,Delivered
ORD007989,CUST09678,2024-07-16,2024-07-18,First Class,9,Delivered
ORD007990,CUST01888,2023-03-30,2023-04-05,Standard Class,10,Cancelled
ORD007991,CUST04954,2023-05-19,2023-05-22,Standard Class,6,Delivered
ORD007992,CUST06499,2023-10-26,2023-11-01,First Class,1,Cancelled
ORD007993,CUST05597,2022-02-19,2022-02-25,Same Day,5,Delivered
ORD007994,CUST00177,2022-10-08,2022-10-13,Standard Class,9,Delivered
ORD007995,CUST09429,2022-01-21,2022-01-28,Standard Class,6,Cancelled
ORD007996,CUST05343,2023-01-01,2023-01-05,Standard Class,7,Delivered
ORD007997,CUST02499,2024-04-25,2024-04-27,Second Class,3,Delivered
ORD007998,CUST04003,2022-01-25,2022-01-28,Same Day,6,Delivered
ORD007999,CUST03208,2022-07-11,2022-07-13,First Class,9,Delivered
ORD008000,CUST04351,2024-11-28,2024-12-04,Second Class,1,Delivered
ORD008001,CUST04466,2022-07-11,2022-07-16,First Class,5,Cancelled
ORD008002,CUST00725,2022-11-17,2022-11-24,First Class,3,Delivered
ORD008003,CUST08185,2023-11-22,2023-11-28,Same Day,3,Cancelled
ORD008004,CUST01432,2023-01-29,2023-02-05,Second Class,10,Delivered
ORD008005,CUST08351,2022-06-30,2022-07-01,Standard Class,9,Delivered
ORD008006,CUST08892,2023-03-31,2023-04-07,Standard Class,8,Delivered
ORD008007,CUST05626,2023-03-16,2023-03-21,Same Day,3,Delivered
ORD008008,CUST01377,2023-04-22,2023-04-24,Same Day,6,Delivered
ORD008009,CUST06996,2023-10-12,2023-10-15,Same Day,4,Delivered
ORD008010,CUST01196,2024-06-17,2024-06-21,Standard Class,8,Delivered
ORD008011,CUST09128,2024-06-18,2024-06-22,Same Day,7,Delivered
ORD008012,CUST02487,2024-09-28,2024-09-30,First Class,7,Delivered
ORD008013,CUST07808,2024-01-24,2024-01-30,Standard Class,6,Delivered
ORD008014,CUST01482,2022-10-06,2022-10-12,Standard Class,10,Delivered
ORD008015,CUST06060,2023-11-09,2023-11-10,Second Class,7,Delivered
ORD008016,CUST01066,2023-11-06,2023-11-13,Same Day,1,Delivered
ORD008017,CUST05788,2023-07-27,2023-08-02,First Class,3,Cancelled
ORD008018,CUST07132,2024-07-18,2024-07-21,Second Class,5,Delivered
ORD008019,CUST02158,2023-01-24,2023-01-26,Second Class,9,Delivered
ORD008020,CUST02796,2024-07-01,2024-07-08,Standard Class,4,Delivered
ORD008021,CUST08104,2023-01-15,2023-01-21,Second Class,3,Delivered
ORD008022,CUST04964,2022-03-04,2022-03-07,First Class,1,Delivered
ORD008023,CUST05822,2022-01-25,2022-01-28,Second Class,5,Delivered
ORD008024,CUST03031,2023-07-16,2023-07-20,Second Class,8,Delivered
ORD008025,CUST08086,2024-10-21,2024-10-22,Second Class,8,Delivered
ORD008026,CUST03971,2023-07-20,2023-07-27,Second Class,5,Cancelled
ORD008027,CUST00346,2024-07-06,2024-07-08,First Class,9,Delivered
ORD008028,CUST08012,2023-08-11,2023-08-13,Same Day,3,Delivered
ORD008029,CUST06023,2023-11-21,2023-11-27,First Class,9,Delivered
ORD008030,CUST08130,2022-11-30,2022-12-06,First Class,10,Cancelled
ORD008031,CUST09755,2024-01-17,2024-01-20,Same Day,7,Delivered
ORD008032,CUST00404,2022-08-06,2022-08-08,Standard Class,9,Cancelled
ORD008033,CUST06913,2022-07-11,2022-07-12,Second Class,4,Delivered
ORD008034,CUST09237,2022-08-13,2022-08-17,Second Class,2,Delivered
ORD008035,CUST04532,2023-06-25,2023-07-01,Same Day,5,Delivered
ORD008036,CUST06282,2024-03-28,2024-04-03,First Class,7,Cancelled
ORD008037,CUST00460,2022-01-24,2022-01-26,Same Day,7,Delivered
ORD008038,CUST05122,2023-07-27,2023-08-03,Standard Class,4,Delivered
ORD008039,CUST02307,2024-04-15,2024-04-16,Same Day,4,Delivered
ORD008040,CUST05462,2024-12-04,2024-12-11,Same Day,10,Delivered
ORD008041,CUST09122,2023-09-04,2023-09-05,First Class,5,Delivered
ORD008042,CUST04544,2024-06-11,2024-06-14,First Class,4,Cancelled
ORD008043,CUST07722,2022-03-24,2022-03-27,First Class,5,Delivered
ORD008044,CUST08393,2022-06-18,2022-06-21,Same Day,5,Delivered
ORD008045,CUST00194,2022-09-08,2022-09-11,Second Class,3,Delivered
ORD008046,CUST08924,2023-11-06,2023-11-07,First Class,9,Cancelled
ORD008047,CUST01399,2024-02-10,2024-02-15,Standard Class,7,Delivered
ORD008048,CUST08553,2023-12-22,2023-12-23,Standard Class,5,Delivered
ORD008049,CUST06915,2024-12-09,2024-12-13,Standard Class,6,Cancelled
ORD008050,CUST00490,2023-07-25,2023-07-30,Standard Class,5,Cancelled
ORD008051,CUST00217,2022-03-31,2022-04-05,Second Class,7,Cancelled
ORD008052,CUST02637,2024-11-19,2024-11-21,First Class,10,Delivered
ORD008053,CUST02152,2023-05-02,2023-05-05,Same Day,5,Cancelled
ORD008054,CUST07492,2024-10-29,2024-11-01,First Class,3,Delivered
ORD008055,CUST01044,2024-10-29,2024-11-05,First Class,6,Delivered
ORD008056,CUST03043,2023-10-10,2023-10-14,First Class,10,Delivered
ORD008057,CUST09704,2024-09-29,2024-10-01,First Class,3,Delivered
ORD008058,CUST00560,2023-07-13,2023-07-15,Standard Class,7,Delivered
ORD008059,CUST06788,2023-08-14,2023-08-16,Second Class,8,Delivered
